,RespondentID,Have you seen any of the 6 films in the Star Wars franchise?,Do you consider yourself to be a fan of the Star Wars film franchise?,Which of the following Star Wars films have you seen? Please select all that apply.,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Please rank the Star Wars films in order of preference with 1 being your favorite film in the franchise and 6 being your least favorite film.,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,"Please state whether you view the following characters favorably, unfavorably, or are unfamiliar with him/her.",Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Which character shot first?,Are you familiar with the Expanded Universe?,Do you consider yourself to be a fan of the Expanded Universe?æ,Do you consider yourself to be a fan of the Star Trek franchise?,Gender,Age,Household Income,Education,Location (Census Region)
570,3290206907.0,Yes,No,Star Wars: Episode I  The Phantom Menace,,,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,6,4,5,3,1,2,Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Very unfavorably,Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Somewhat unfavorably,Somewhat unfavorably,Very unfavorably,Very unfavorably,Somewhat favorably,I don't understand this question,No,,Yes,Male,30-44,"$25,000 - $49,999",Some college or Associate degree,South Atlantic
571,3290203063.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,2,3,4,6,5,1,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very unfavorably,Very unfavorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,I don't understand this question,No,,Yes,Male,45-60,"$150,000+",Bachelor degree,New England
572,3290201752.0,Yes,No,,,,,,Star Wars: Episode VI Return of the Jedi,3,4,5,6,2,1,Very favorably,Very favorably,Very favorably,Unfamiliar (N/A),Very favorably,Unfamiliar (N/A),Very unfavorably,Unfamiliar (N/A),Very favorably,Very favorably,,Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,Han,No,,No,Female,> 60,"$150,000+",High school degree,Pacific
573,3290196296.0,Yes,No,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,,,,,2,1,3,4,5,6,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Very favorably,Very favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Greedo,No,,No,Female,45-60,"$50,000 - $99,999",Some college or Associate degree,West North Central
574,3290193368.0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,3290191566.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,5,1,6,2,3,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Somewhat favorably,Very favorably,Very favorably,I don't understand this question,No,,Yes,Female,30-44,"$0 - $24,999",Some college or Associate degree,South Atlantic
576,3290188213.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,2,5,6,4,1,3,Very favorably,Very favorably,Very favorably,Very unfavorably,Very favorably,Very unfavorably,Somewhat unfavorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Very favorably,Very favorably,Very unfavorably,Somewhat favorably,Very favorably,Han,Yes,Yes,Yes,Male,18-29,,Bachelor degree,East South Central
577,3290185244.0,Yes,No,Star Wars: Episode I  The Phantom Menace,,,,Star Wars: Episode V The Empire Strikes Back,,1,3,4,5,2,6,Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),I don't understand this question,No,,No,Female,18-29,"$50,000 - $99,999",Bachelor degree,South Atlantic
578,3290184813.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,3290182531.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,"$50,000 - $99,999",Some college or Associate degree,Middle Atlantic
580,3290180442.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,,Some college or Associate degree,South Atlantic
581,3290176915.0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,3290176563.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,1,5,6,3,2,Very favorably,Very favorably,Somewhat unfavorably,Somewhat unfavorably,Very favorably,Unfamiliar (N/A),Very favorably,Unfamiliar (N/A),Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Very favorably,Han,Yes,No,Yes,Female,18-29,"$50,000 - $99,999",Some college or Associate degree,Pacific
583,3290174629.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Male,> 60,"$100,000 - $149,999",Graduate degree,Mountain
584,3290174048.0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,3290173775.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,1,2,3,4,5,6,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Han,Yes,Yes,Yes,Female,> 60,"$50,000 - $99,999",Some college or Associate degree,West North Central
586,3290173176.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,6,5,4,2,1,3,Very favorably,Very favorably,Very favorably,Very unfavorably,Very favorably,Very favorably,Very favorably,Very favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Very unfavorably,Very unfavorably,Somewhat favorably,Han,Yes,No,No,Male,18-29,"$25,000 - $49,999",Graduate degree,South Atlantic
587,3290167473.0,Yes,No,,,,,Star Wars: Episode V The Empire Strikes Back,,3,4,5,1,2,6,Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),I don't understand this question,No,,No,Male,> 60,"$150,000+",Bachelor degree,Pacific
588,3290164098.0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,3290159455.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Male,> 60,"$0 - $24,999",High school degree,South Atlantic
590,3290159056.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,"$25,000 - $49,999",Less than high school degree,Pacific
591,3290157529.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,2,1,3,4,5,6,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Very favorably,Very unfavorably,Somewhat unfavorably,Neither favorably nor unfavorably (neutral),Very unfavorably,Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,I don't understand this question,No,,Yes,Female,18-29,"$100,000 - $149,999",Bachelor degree,Pacific
592,3290149698.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,5,4,6,3,2,1,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Somewhat favorably,,,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Greedo,No,,No,Female,30-44,"$0 - $24,999",Graduate degree,South Atlantic
593,3290148834.0,Yes,No,,,Star Wars: Episode III  Revenge of the Sith,,,Star Wars: Episode VI Return of the Jedi,3,4,1,5,6,2,Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Unfamiliar (N/A),Somewhat favorably,Unfamiliar (N/A),Unfamiliar (N/A),Somewhat favorably,Somewhat favorably,Very favorably,Very favorably,Somewhat favorably,I don't understand this question,No,,No,Female,18-29,"$25,000 - $49,999",Some college or Associate degree,Pacific
594,3290145517.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,6,5,1,2,3,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,I don't understand this question,No,,Yes,Male,45-60,"$50,000 - $99,999",Bachelor degree,East North Central
595,3290142232.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,6,1,2,5,3,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Very unfavorably,Very favorably,Very favorably,Han,No,,Yes,Male,18-29,"$50,000 - $99,999",Bachelor degree,Middle Atlantic
596,3290139192.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,1,2,3,6,4,5,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Somewhat unfavorably,Unfamiliar (N/A),Somewhat favorably,Unfamiliar (N/A),Very favorably,Very favorably,Somewhat unfavorably,Very favorably,Very favorably,Han,Yes,No,Yes,Male,> 60,"$50,000 - $99,999",Graduate degree,Mountain
597,3290137793.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,3,4,5,6,1,2,Very favorably,Very favorably,Very favorably,Somewhat favorably,Somewhat favorably,,Very unfavorably,Somewhat favorably,Very unfavorably,Somewhat favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Very favorably,Greedo,No,,Yes,Female,> 60,,Some college or Associate degree,East North Central
598,3290128978.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,30-44,"$0 - $24,999",Graduate degree,Pacific
599,3290128468.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,,,,,1,2,3,4,5,6,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Unfamiliar (N/A),Very unfavorably,Unfamiliar (N/A),Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,Unfamiliar (N/A),Unfamiliar (N/A),Very favorably,I don't understand this question,No,,Yes,Female,> 60,"$50,000 - $99,999",Graduate degree,West South Central
600,3290127670.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,"$50,000 - $99,999",Some college or Associate degree,South Atlantic
601,3290125801.0,Yes,No,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,,Star Wars: Episode V The Empire Strikes Back,,2,3,4,5,1,6,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Somewhat favorably,Somewhat favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Han,Yes,No,No,Male,> 60,"$150,000+",Graduate degree,East North Central
602,3290125784.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,5,6,3,2,1,4,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Somewhat favorably,Very favorably,Somewhat favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Very favorably,Very unfavorably,Somewhat unfavorably,Somewhat favorably,Han,Yes,No,Yes,Male,30-44,"$50,000 - $99,999",Some college or Associate degree,East North Central
603,3290125550.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,6,1,3,2,4,5,Very favorably,Very favorably,Very favorably,Very favorably,,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Han,Yes,Yes,No,Male,18-29,"$25,000 - $49,999",High school degree,East North Central
604,3290125357.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,6,4,5,1,2,3,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Very unfavorably,Very unfavorably,Somewhat favorably,Somewhat unfavorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Very favorably,Han,No,,Yes,Male,30-44,"$50,000 - $99,999",High school degree,Middle Atlantic
605,3290124259.0,Yes,No,Star Wars: Episode I  The Phantom Menace,,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,2,3,4,1,5,6,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Very favorably,I don't understand this question,No,,No,Male,18-29,"$150,000+",High school degree,New England
606,3290116629.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,,Graduate degree,New England
607,3290116182.0,Yes,Yes,,,,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,5,3,6,1,2,Very favorably,Very favorably,Very favorably,Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,Very favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Very favorably,I don't understand this question,No,,Yes,Female,30-44,"$100,000 - $149,999",Bachelor degree,Mountain
608,3290109779.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,,,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,5,6,1,2,3,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Somewhat favorably,Neither favorably nor unfavorably (neutral),Neither favorably nor unfavorably (neutral),Somewhat favorably,Somewhat favorably,Somewhat unfavorably,Somewhat favorably,Very favorably,Han,No,,No,Male,30-44,"$50,000 - $99,999",Some college or Associate degree,Pacific
609,3290103593.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,,,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,4,5,6,2,1,3,Very favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Very favorably,Unfamiliar (N/A),Very unfavorably,Somewhat favorably,Very unfavorably,Somewhat favorably,Somewhat favorably,Very unfavorably,Somewhat favorably,Very favorably,Greedo,No,,Yes,Female,45-60,"$0 - $24,999",Bachelor degree,Pacific
610,3290099797.0,Yes,Yes,Star Wars: Episode I  The Phantom Menace,Star Wars: Episode II  Attack of the Clones,Star Wars: Episode III  Revenge of the Sith,Star Wars: Episode IV  A New Hope,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,3,4,5,6,1,2,Very favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat favorably,Somewhat unfavorably,Somewhat unfavorably,Unfamiliar (N/A),Unfamiliar (N/A),Somewhat favorably,Very favorably,Somewhat favorably,Somewhat favorably,Very favorably,Greedo,No,,No,Female,30-44,"$100,000 - $149,999",Some college or Associate degree,New England
611,3290097546.0,Yes,Yes,,,,,Star Wars: Episode V The Empire Strikes Back,Star Wars: Episode VI Return of the Jedi,3,4,5,6,2,1,Very favorably,Very favorably,Very favorably,Somewhat favorably,Very favorably,Neither favorably nor unfavorably (neutral),Very unfavorably,Very favorably,Unfamiliar (N/A),Very favorably,Very favorably,Somewhat favorably,Unfamiliar (N/A),Very favorably,Greedo,No,,Yes,Male,> 60,,Graduate degree,East North Central
612,3290097268.0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,3290095220.0,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,3290094384.0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Female,> 60,"$25,000 - $49,999",Some college or Associate degree,East North Central
